,countyFIPS,state,county,PVI,pop_density,avg_household_size,share_granpa_house,healthcare_prof_pc,health_factors,pres_vote_average,Years of Potential Life Lost Rate,% Fair or Poor Health,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,# Driving Deaths,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,% Uninsured,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated (Flu),High School Graduation Rate,% Some College,% Unemployed,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5 (Air pollution),Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured (Children),Other Primary Care Provider Ratio,% Disconnected Youth,Average Grade Performance,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation index (Black/White),Segregation Index (White/Not-White),Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,% Homeowners,% Severe Housing Cost Burden,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,2016_senate_vote_split
1541,55041,Wisconsin,Forest,16.93497233,0.178860681,1.43878032,-0.318685686,0.457864307,0.037079701,0.049910298,-0.139301992,4.457341068,1.290189196,-5.862562214,-1.116830133,-0.418184436,0.646752424,-0.061904874,1.102425695,-0.025348889,-0.628003163,0.140979115,-0.191415664,-0.024356489,-0.031270759,0.036198274,0.160359548,1.000218683,0.714442373,0.722893259,-1.977110706,1.308264376,3.652162817,2.361920512,0.010943786,-0.223697879,-1.997956238,0.306128816,0,1.309344194,-0.498963122,0.137246537,-1.224937169,2.326621892,0,0,-0.115450883,0,-4.275291567,0.000710915,-0.421000236,0.604989263,-1.222277135,0.52333304,0,0.371286844,-0.006285054,-1.057898222,-0.718072144,0,0.397549694,0,0,0,0.114156722,0.079877513,4.492921577,-0.411551865,2.18751859,2.264428553,0.196891265,1.340173218,0.016432534,-0.022950204,1.366677123,0.046716532,2.836576991,-0.760889194,-0.211118614
1542,55045,Wisconsin,Green,17.12511943,0.463073486,1.643391952,-0.139890564,1.021142692,0.006448644,-0.222810976,-0.057990788,3.418923104,1.159520552,-4.403921624,-1.314364714,-0.505306193,0.706848888,-0.084014061,1.197329566,-0.046797948,-0.34016838,0.090473414,-0.090341038,-0.0142962,-0.027041973,0.06375489,0.172673206,0.730929038,1.255686595,0.744133097,-2.312273422,0.695063475,3.629959841,1.726717006,0.011987352,-0.076663808,-0.910881414,0.459193224,0,1.264749134,-0.524719606,0.208497931,-1.320057686,1.335534105,-0.115028639,0,-0.088430463,0.06568542,-2.897305029,0.000246875,-0.11196475,0.340365049,-1.156944128,0.238371975,0,0,-0.006716261,-1.479689337,-0.523649281,0,0.859756589,0,-0.218245419,-0.182909807,0.034352717,0.17365797,4.340842212,-0.402024609,2.4804474,1.845993947,0.112584957,0.032414315,0.027091016,-0.012106514,1.634938795,0.083973299,2.89310194,-0.458181607,0.111447061
1543,55107,Wisconsin,Rusk,15.67317907,0.259686767,1.464550153,-0.231216564,0.444124402,0.032243218,0.151241946,-0.071535945,4.14786144,0.849176529,-5.027118611,-1.010465358,-0.42980067,0.85565918,-0.046316102,1.031923875,-0.015599316,-0.850420951,0.081238305,-0.131486461,-0.014410244,-0.021867275,0.106842318,0.05621044,0.961748734,0.930940062,0.68616962,-1.812306097,1.086714976,3.524596679,1.828183334,0.012139784,-0.168902159,-1.35926343,0.315132605,0,1.573883476,-0.50829749,0.162943761,-1.3024201,1.758414205,0,0,-0.087202262,0.21652937,-3.886628697,0.000737748,0,0.317871808,-1.238641555,0.439086691,0,0,-0.006356049,-1.135021992,-0.887658044,0,0.390924529,0,-0.383037788,-0.367429041,0.02378265,0.074129119,4.50316948,-0.491188785,2.276339023,2.387406268,0.184828726,0.061593705,0.01999194,-0.002430966,1.637773556,0.055459515,2.831981463,-0.583030378,-0.255398255
1544,55115,Wisconsin,Shawano,18.56574982,0.416915331,1.612122882,-0.241493863,0.738606857,0.021495479,0.265514227,-0.079927726,4.09283011,1.174266735,-5.196421987,-1.375144585,-0.505306193,0.821318344,-0.067456695,1.06538052,-0.085796238,-0.432941575,0.075835191,-0.128803064,-0.012821777,-0.024677192,0.035714825,0.144708983,0.961748734,1.104138213,0.707841898,-1.990199781,0.82107801,3.699089207,1.913919937,0.016786621,-0.076713274,-1.236980088,0.387162914,0,1.141203343,-0.53586289,0.195649319,-1.281960186,1.805283886,-0.101321201,0,-0.152296909,0.13398663,-3.215301922,0.000187756,-0.143195928,0.41480314,-1.26314227,0.366740156,0,0.198181701,-0.006171295,-1.312462889,-0.68160184,0,1.447267476,0,-0.295734067,-0.227928341,0.064791653,0.121014667,4.464931191,-0.363603335,2.399239355,2.084476432,0.089174028,0.738507313,0.022350161,-0.008429964,1.500388352,0.03782466,2.873016786,-0.566046129,-0.339672531
1545,55067,Wisconsin,Langlade,16.95208397,0.310300841,1.473061709,-0.117032585,0.758031632,0.029018897,0.248993299,-0.068426572,3.971587232,1.294561236,-4.988204187,-1.226993649,-0.447225022,0.641028951,-0.073009678,1.088376944,-0.027298803,-0.68033676,0.070010558,-0.191415664,-0.009758887,-0.024371161,0.064661358,0.162192497,1.057923607,0.844340986,0.691010825,-1.917276634,1.078574752,3.707821128,1.937433375,0.023696067,-0.059634379,-1.266483505,0.337642076,0,1.523297571,-0.527037338,0.148927093,-1.318655428,1.572417017,0,0,-0.155981512,0,-3.815962721,0.000558611,0,0.483951543,-1.210440479,0.276276099,0,0,-0.006055542,-1.202634143,-0.833210372,0,0.793493395,0,-0.438330799,-0.270498175,0.12723718,0.183446942,4.404743798,-0.458257801,2.19541831,2.363121709,0.179535739,0.129275219,0.021470093,-0.003569741,1.628064439,0.06834721,2.850500731,-0.450165159,-0.257053292
1546,55087,Wisconsin,Outagamie,17.96026087,0.68408322,1.704402542,-0.108360519,0.940115521,0.004299096,0.081678308,-0.060561899,3.703429972,1.300822623,-4.442572207,-1.257383585,-0.516922428,0.497942132,-0.101693705,1.260609089,-0.140393845,-0.415761354,0.132433765,-0.110019284,-0.009970683,-0.016289172,0.028765239,0.106358047,1.057923607,1.147437751,0.703441116,-2.4461653,0.761830475,3.531465568,1.583306325,0.011541371,-0.140602233,-0.874033634,0.391664808,0,1.183773643,-0.558383691,0.112133341,-1.31148792,1.405230005,-0.104334281,-0.491916904,-0.127732891,0.202869128,-2.967971005,0.00012535,-0.09454319,0.195733485,-1.022817813,0.196285874,0,0.100817422,-0.006961132,-1.546059823,-0.429558707,0.372621249,1.136383727,-0.004936535,-0.308851464,-0.242611637,0.051889419,0.499820871,4.115782036,-0.362331785,2.645508874,1.452460796,0.221554375,0.16155083,0.157325117,-0.011655437,1.515383334,0.145046382,2.875533002,-0.188233897,-0.172617524
1547,55123,Wisconsin,Vernon,17.74442135,0.391580397,1.704402542,-0.107244489,0.816778611,0.025794575,-0.178908382,-0.065218415,3.982664526,0.986564092,-5.216649171,-1.207999939,-0.476265607,0.523697759,-0.074735475,1.079594459,-0.042898119,-0.68033676,0.079743826,-0.058140272,-0.00782829,-0.035680381,0.042301823,0.150113833,0.846338886,0.757741911,0.744586506,-1.892865981,0.784392459,4.099562987,1.128468095,0.015957242,-0.054586405,-0.874414124,0.391664808,0.210862336,1.664171205,-0.515096262,0.219594459,-1.316458884,1.478856333,-0.127158271,0,-0.131417494,0.105212929,-3.709963756,0.000314074,0,0.296123349,-1.222458936,0.622915217,0,0.570359328,-0.006558931,-1.211021235,-0.664219047,0,1.222856083,0,-0.216568207,-0.220963393,0.004161964,0.133195487,4.485869754,-0.463370296,2.925867532,1.92603643,0.077023216,0.026589445,0.019745486,-0.004468524,1.670515577,0.112150963,2.855565044,-0.652019145,0.01239289
1548,55021,Wisconsin,Columbia,16.14195161,0.486912529,1.580321548,-0.184504459,0.89378255,0.017196383,-0.103368973,-0.073314942,3.584374916,1.082155731,-4.544091562,-1.641056521,-0.522730545,0.578070751,-0.082173773,1.173480172,-0.105295384,-0.377964867,0.107104274,-0.101969092,-0.017937454,-0.037989521,0.054146333,0.218261941,0.769398987,1.147437751,0.728078428,-2.177840774,0.733165106,3.447168959,1.571087677,0.016290084,-0.13376205,-1.447876286,0.436683752,0.210862336,1.318660302,-0.534918866,0.242955572,-1.295837319,1.609157139,-0.08662019,0,-0.135102097,0.192696607,-2.897305029,7.58E-05,-0.271343978,0.329463383,-1.179853337,0.256444853,0,0.137298337,-0.006741173,-1.532987204,-0.49275525,0,1.217754118,0,-0.375398084,-0.292536924,0.017906937,0.190838909,4.287456832,-0.414605665,2.38560315,1.762734048,0.267575137,0.062301359,0.033780274,-0.012591243,1.604923017,0.119548177,2.810907093,-0.461637082,0.050904402
1549,55061,Wisconsin,Kewaunee,17.08323747,0.454398054,1.67414628,-0.150072876,0.895579314,0.005911257,0.119782951,-0.066556783,3.421818295,1.295963469,-4.37941135,-1.200402455,-0.534346779,0.675369788,-0.072716522,1.222358568,-0.015599316,-0.34016838,0.061848407,-0.108230352,-0.015143382,-0.035443903,0.102672567,0.108707982,0.942513759,0.757741911,0.734666298,-2.196083548,0.783473596,3.466095146,1.303771173,0.010803275,-0.087904654,-0.899924838,0.396166703,0,1.309629583,-0.533457333,0.208497931,-1.331233485,1.455091947,0,0,-0.09825607,0.134277274,-2.861972041,8.03E-06,0,0.157940933,-1.150661707,0.2323255,0,0,-0.007264924,-1.490278628,-0.41539443,0,0.421790864,0,-0.229462151,0,0.049067363,0.043288914,4.61916123,-0.371785321,2.416434887,2.017049392,0.090833217,0.048363242,0.017603349,-0.009279784,1.63566154,0.108786809,2.835069378,-0.550381694,-0.276967388
1550,55009,Wisconsin,Brown,18.017726,0.760280704,1.658832397,-0.119192812,0.915815167,0.019345931,0.069147647,-0.06503238,3.559986677,1.282712243,-4.538293102,-1.249786101,-0.493689959,0.560900332,-0.104666603,1.225750721,-0.165742733,-0.672332799,0.176195153,-0.16100383,-0.011412522,-0.018222729,0.030940762,0.128024446,0.980983709,1.169087519,0.698375637,-2.36134308,0.744220412,3.705599686,1.912516427,0.010769869,-0.229919698,-0.96257051,0.409672386,0,1.474701223,-0.549507378,0.087604173,-1.30760943,1.480826702,-0.112244496,-0.552203055,-0.132645695,0.284539938,-3.25063491,0.000300238,-0.131621307,0.150014972,-1.295767825,0.286821906,0,0.133473761,-0.006389781,-1.454785763,-0.608688891,0.373253551,1.15993645,-0.005774539,-0.30006784,-0.200151591,0.020181553,0.650142644,3.80292505,-0.425013423,2.674172108,1.465617273,0.444100814,0.290807142,0.143189423,-0.014298087,1.399763081,0.387543656,2.899551316,-0.110285935,-0.162839969
1551,55035,Wisconsin,Eau Claire,15.68648283,0.599262873,1.658832397,-0.164489863,1.23345911,0.006986031,-0.22672089,-0.068968588,3.781022476,1.190765224,-4.987878448,-1.17001252,-0.47045749,0.575209014,-0.091880368,1.222042035,-0.056547521,-0.563037319,0.185200343,-0.085868709,-0.006598246,-0.013980032,0.019337976,0.237672402,1.038688633,1.255686595,0.678460733,-2.53328797,0.709998393,4.081610615,1.494731288,0.015268714,-0.13025863,-1.081906943,0.360151548,0,1.533190966,-0.527037807,0.08293195,-1.301838113,1.576167172,-0.118639746,-0.576347679,-0.109309878,0.115966737,-3.886628697,0.000333387,-0.103043198,0.176623923,-1.207628561,0.248636834,0,0.104535862,-0.006842895,-1.408258483,-0.566674601,0.391825231,0.783038235,-0.004414805,-0.330068714,-0.288345289,0.041300603,0.480476665,3.684010295,-0.518518087,2.291636886,1.54509129,0.184572426,0.056413458,0.185554903,-0.011843723,1.556589237,0.18616516,2.909379087,-0.175010063,0.053120384
1552,55085,Wisconsin,Oneida,17.63914519,0.363340535,1.523332454,-0.218211538,1.008749219,0.011285126,0.079095906,-0.076988399,3.498621339,1.197653416,-4.434549106,-1.321962198,-0.516922428,0.681093261,-0.083792981,1.124121139,-0.054597606,-0.68033676,0.077176389,-0.144903447,-0.008976873,-0.016442187,0.021211343,0.16388445,1.038688633,1.125787982,0.706824769,-2.325121163,0.978633875,3.647715919,1.476820612,0.017751368,-0.157816783,-1.247063924,0.315132605,0,1.346243538,-0.548722515,0.126150008,-1.29291481,1.632892907,-0.127482455,0,-0.112994481,0.103178425,-2.967971005,0.000156913,-0.116735033,0.227164882,-1.216487715,0.283390056,0,0,-0.006363365,-1.260523825,-0.663259548,0.30331195,1.313206786,0,-0.300519361,-0.234823299,0.06164463,0.155158769,4.8985351,-0.402764439,1.91714443,2.567944357,0.10164821,0.101987305,0.02665823,-0.004847883,1.643366563,0.021275082,2.865706797,-0.570444957,-0.176561839
1559,13293,Georgia,Upson,25.03109064,0.499328193,1.726777459,-0.542482412,0.949598613,0.047290054,0.560283748,-0.120329418,5.766325967,2.272840416,-5.511896222,-1.010465358,-0.360103264,0.887138281,-0.084172257,0.653797276,-0.029248718,-0.725692544,0.193554093,-0.414137628,-0.01520855,-0.060774887,0.198032961,0.263051697,0.57704924,0.887640524,0.675934333,-1.792929906,1.199734698,4.853043323,2.695452051,0.013615874,-0.350423522,-0.997434488,0.504212167,0.210862336,1.686204519,-0.575866447,0.155351399,-1.202906372,2.888247419,-0.152833785,0,-0.146155905,0.737943719,-6.077273963,0.000734547,0,0.330908875,-1.428890493,0.366412746,0,0,-0.006279824,-0.95971301,-1.3289883,0.27239124,1.149430794,0,-0.278860492,-0.31734739,0,0.197512843,3.837778982,-0.586453167,2.494999898,1.822306962,4.547925165,0.042304461,0.030594843,-0.010495024,1.166630708,0.091971498,3.020159954,-0.356919886,0
1560,13303,Georgia,Washington,25.6503729,0.355961741,1.73417661,-0.831622866,0.430112881,0.051051762,-0.049636612,-0.105282273,6.714681003,1.683953057,-6.074359871,-1.382742069,-0.331062678,0.829903553,-0.031965293,0.623998929,-0.064347179,-0.371092778,0.356528862,-0.371203274,-0.012732171,-0.056713027,0.246377902,0.171545238,0.788633962,0.844340986,0.738843738,-1.559120464,1.362664953,5.316495193,3.524748955,0.013289807,-0.242999324,-1.14439838,0.48620459,0,1.935199887,-0.520277282,0.153015288,-1.243220394,2.47874712,0,0,-0.234586368,0.817580025,-7.349261536,0.000665743,0,0.50194019,-1.528361742,0.383832524,0,0,-0.005102564,-0.924079579,-1.436155374,0.090749806,0.404563027,-0.026347127,-0.20288636,-0.456882957,0,0.009259319,3.888675,-0.712455453,2.42324212,1.712884855,8.65178569,0.015974791,0.025676401,-0.002530478,0.736863222,0.099621706,2.817163023,-0.499155091,0
1561,13311,Georgia,White,18.99675199,0.556434317,1.681756406,-0.425046968,0.865783027,0.005911257,1.111187813,-0.088997457,4.4424173,1.369077859,-4.868974792,-1.094037681,0,0.595241169,-0.08444753,0.7589943,-0.056547521,-0.281518659,0.071543356,-0.181576541,-0.034278296,-0.046321898,0.078741821,0.215019031,0.827103911,0.995889368,0.685228308,-1.66287375,0.830637963,3.396402268,1.593538903,0.011665371,-0.15933513,-1.103593688,0.423178069,0.210862336,1.774779659,-0.549061417,0.237699321,-1.298956142,1.857923022,-0.100520485,0,-0.180545529,0.270007765,-3.957294673,0,-0.140553438,0.474988227,-1.25217331,0.512755381,0,0,-0.006936594,-1.208373913,-0.90271618,0.274866436,0.292316266,0,-0.277785867,-0.360232721,0,0.093358764,4.384939649,-0.46859137,2.222873688,2.267719874,0.313761584,0.050219785,0.025634753,-0.014343878,1.598890605,0.11511777,2.945498989,-0.637578276,0
1562,13225,Georgia,Peach,25.56919578,0.614596608,1.689335659,-0.575821696,0.820362845,0.057500406,-0.017547534,-0.132488577,5.90952329,1.890951149,-5.415922863,-1.420729488,-0.394951967,0.86424439,-0.076685812,0.656837032,-0.066297093,-0.480237713,0.3577551,-0.183365473,-0.0315331,-0.025317074,0.068710246,0.319309136,0.884808835,0.865990755,0.630999556,-2.129536095,1.388281522,4.830271132,2.846615228,0.007697784,-0.473411255,-1.274146739,0.51771785,0,1.75470863,-0.513567727,0.174624317,-1.19800252,2.935147414,-0.204459096,-0.776364268,-0.185458333,1.226806002,-6.041940974,0.000421846,-0.140374966,0.525518884,-1.419035426,0.444220472,0,0,-0.005786917,-1.089970653,-1.453065299,0.285097507,1.319425719,0,-0.423572483,-0.483397528,0,0.245665616,3.686811692,-0.515238519,2.345489753,1.578066133,7.14496117,0.044496889,0.049176395,-0.011968838,0.78361644,0.275863236,2.978603696,-0.290838527,0
1563,13223,Georgia,Paulding,20.98037076,0.762903272,2.027440974,-0.343984445,0.660447379,0.008598192,0.833224939,-0.072802951,4.442708389,1.3880707,-4.703016444,-1.291572262,-0.476265607,0.775530561,-0.090659368,0.902746777,-0.167692648,-0.189861422,0.125459533,-0.118069475,-0.051955079,-0.087761218,0.12237313,0.299381689,0.769398987,0.995889368,0.670176113,-2.227448758,0.937751083,3.230906331,1.718847075,0.005079291,-0.131762993,-0.873701771,0.481702695,0,1.566724018,-0.550676203,0.354504885,-1.291871747,1.712920219,-0.113073195,-0.495918363,-0.149840507,0.411841769,-3.497965827,0.000381435,-0.159686044,0.257276886,-1.383180031,0.415227637,0,0.202372903,-0.00649557,-1.717456391,-0.67325758,0.177276268,0.686069712,-0.012102493,-0.267432115,-0.350351623,0,0.151258443,4.454155742,-0.481233599,2.93361599,1.04591416,3.249173789,0.037182481,0.051671116,-0.015408852,1.212042354,0.096042969,2.951165958,-0.152579871,0
1564,13229,Georgia,Pierce,21.48516354,0.446470763,1.841785042,-0.464537721,0.70927856,0.038691862,1.164993899,-0.10253751,5.261087721,1.550464357,-5.534847101,-1.375144585,-0.453033139,1.124662401,-0.074902782,0.725965296,-0.031198632,-0.34016838,0.152819981,-0.353313959,-0.03145164,-0.134862104,0.234352098,0.321142085,0.673224114,0.865990755,0.70508224,-1.604379554,1.047523365,4.347483424,2.493816784,0.011440046,-0.298622352,-1.160904719,0.454691329,0,1.329239121,-0.564972007,0.176376401,-1.23788979,2.516356805,0,0,-0.254237582,0.36650139,-4.557955472,0.000268467,0,0.405782181,-1.346643644,0.457298422,0,0,-0.0073023,-1.039929227,-0.959633905,0.157277902,0.571153205,-0.023666376,-0.283769015,-0.407104532,0,0.116187571,4.443137241,-0.396097902,2.784789133,1.679881261,1.376227085,0.076263961,0.027867567,-0.015076718,1.456668888,0.123438505,2.907451918,-0.603786952,0
1565,13231,Georgia,Pike,20.83681802,0.503963887,2.002021762,-0.475035828,0.691716419,0.011285126,1.108236007,-0.086882884,4.074592934,1.649328745,-4.534844472,-1.302968488,-0.51111431,0.764083616,-0.044231351,0.802625901,-0.046797948,-0.39686311,0.100973082,-0.151164707,-0.037096806,-0.086397991,0.140744207,0.241197304,0.673224114,0.844340986,0.682919189,-1.791776461,0.992480556,4.184834048,1.094107522,0.013471724,-0.085740633,-0.997885519,0.499710273,0,1.757535085,-0.567067314,0.297854187,-1.254097457,2.172271631,0,0,-0.068779249,0.13398663,-3.603964792,3.63E-07,0,0.448227509,-1.306776336,0.519003768,0,0,-0.005798625,-1.567332115,-0.667948411,0.179057103,0.775459573,0,-0.327212462,-0.431589181,0,0.040475186,4.829926776,-0.457253747,2.627570527,1.571668806,1.484282287,0.027396014,0.019935222,-0.005536795,1.511311046,0.007678835,2.922488677,-0.753011613,0
1566,18171,Indiana,Warren,17.48697562,0.314225229,1.643391952,-0.23551789,0.800340092,0.014509448,0.538137928,-0.073133998,4.739629947,1.000823315,-5.630888589,-1.299169746,-0.505306193,0.801286189,-0.038309258,0.805752619,-0.023398974,-0.45355784,0.074762232,-0.128803064,0,-0.114942296,0,0.221504851,0.61551919,0.865990755,0.74469317,-2.060445744,0.878145459,3.225163121,2.162371288,0.013466221,0,-0.839369099,0.490706484,0,0.783927737,-0.533842259,0.214922237,-1.304597589,1.621550358,0,0,-0.159666114,0,-3.533298815,8.71E-05,0,0.389820702,-1.283764118,0.334944815,0,0,-0.007492204,-1.419620885,-0.743844925,0.225661788,1.108325666,0,0,0,0,0.014174018,4.890873495,-0.279403975,2.521620725,1.994782843,0.051102664,0.02662979,0.025032419,-0.0124861,1.661654549,0.032042801,2.906937349,-0.58667526,-0.361202324
1567,18165,Indiana,Vermillion,17.5663441,0.457112813,1.572285908,-0.417671132,0.877435219,0.039766636,0.099037913,-0.099605746,5.041281973,1.425430231,-5.742520048,-1.538490489,-0.453033139,0.735466252,-0.059071192,0.770550558,-0.046797948,-0.17008419,0.098865484,-0.233455553,-0.02104922,-0.043066846,0.103941622,0.34003556,0.596284215,0.930940062,0.730502662,-1.903364729,1.500982373,3.631174212,2.322723934,0.012662465,0,-1.119218988,0.513215956,0,0.946194345,-0.549128348,0.182800707,-1.239484995,2.347294607,0,0,-0.202653145,0,-4.628621448,0.000254335,-0.221819262,0.555382801,-1.310740088,0.335597707,0,0,-0.0072615,-1.154677777,-0.912023057,0.447957351,0.632124672,0,-0.344721241,0,0,0.14393015,4.249580181,-0.334268813,2.451991134,1.976768539,0.070297495,0.033548615,0.010908413,-0.008887107,1.674917479,0.034865502,2.893290173,-0.459340152,0.035216228
1568,18179,Indiana,Wells,18.60428489,0.489861339,1.726777459,-0.23281219,0.918820873,0.004299096,0.844944856,-0.075835817,5.317026605,1.357182902,-5.683999103,-1.291572262,-0.487881842,0.786977507,-0.050177446,0.745945711,-0.052647692,-0.352767209,0.073957513,-0.20483265,-0.012667003,-0.043595444,0.121768818,0.25684787,0.961748734,1.017539137,0.75104805,-2.045879108,0.766390764,3.526658243,1.480617299,0.021047547,-0.016464548,-1.043306487,0.558234899,0,0.937647485,-0.57453297,0.181048623,-1.281842591,1.834578374,0,0,-0.135102097,0.113932232,-3.674630768,0.000184935,-0.13522304,0.370262147,-1.248164158,0.341179379,0,0,-0.007396029,-1.405892292,-0.625670032,0.41711813,0.404576497,0,-0.237820294,-0.241898595,0.033142274,0.098290454,4.63800001,-0.296771478,2.78042988,1.805933105,0.110552273,0.025588088,0.028584879,-0.007315652,1.633713728,0.059025547,2.914212559,-0.38471214,-0.402263922
1569,18003,Indiana,Allen,19.53167774,0.780374644,1.741546574,-0.241756568,0.923430246,0.02310764,0.355198472,-0.095247472,5.128000076,1.639678542,-5.997715058,-1.226993649,-0.423992553,0.646752424,-0.08898485,0.81446301,-0.33733521,-0.479775057,0.22999637,-0.237033416,-0.012104931,-0.021491692,0.032995422,0.238706373,0.807868937,1.039188906,0.712630778,-2.254582566,0.859270934,3.845501345,2.251443483,0.013953087,-0.272045109,-1.11221219,0.567238688,0,1.280005637,-0.549816014,0.116221536,-1.261520442,2.035540157,-0.156719432,-0.695650937,-0.127732891,0.509788611,-4.699287425,0.000504826,-0.233006834,0.214153385,-1.183537018,0.416072547,0,0.235808082,-0.006897319,-1.276173484,-0.844327866,0.351896032,1.398291398,-0.029607531,-0.26253677,-0.379487773,0.091535805,0.339660426,3.980636294,-0.428323552,2.884991882,1.437969138,1.879836892,0.041481623,0.184741799,-0.018324651,1.275255714,0.310742085,2.939809496,-0.090391312,-0.074447851
1570,18031,Indiana,Decatur,18.15918845,0.480681538,1.719348888,-0.304431905,0.659485644,0.013972061,0.784451446,-0.089253697,4.863386005,1.34091914,-5.593352278,-1.272578552,-0.47045749,0.910032172,-0.075272577,0.840866269,-0.056547521,-0.093839553,0.096029807,-0.282651167,-0.014516141,-0.046586198,0.179903609,0.325747957,0.769398987,0.865990755,0.74229979,-2.203367736,0.815418072,3.409049201,2.039656439,0.015604012,0,-0.972161972,0.513215956,0.210862336,0.944405698,-0.552893253,0.137246537,-1.258618093,1.987204256,-0.118365104,0,-0.147384105,0.184849234,-4.063293638,0.000271731,-0.219439374,0.414480576,-1.33312051,0.354719376,0,0.323181397,-0.0073739,-1.345706701,-0.824678639,0,1.332104034,0,-0.216681035,-0.273790285,0.042348461,0.26135052,4.027175007,-0.347883989,2.747949499,1.651132103,0.090920466,0.022337617,0.056086318,-0.00705941,1.648351562,0.042581476,2.894802597,-0.409325278,-0.391634633
1571,18035,Indiana,Delaware,18.62319524,0.686606729,1.596289878,-0.288504924,0.85685674,0.030631057,0.046088976,-0.123160757,6.037179528,1.731135841,-6.358594842,-1.295371004,-0.406568201,0.798424453,-0.08767886,0.708891679,-0.118944785,-0.13383674,0.266132088,-0.149375775,-0.008162275,-0.02348089,0.021513498,0.273485408,0.769398987,1.125787982,0.704163851,-2.197945152,1.093015111,4.559642382,2.366848327,0.017258097,-0.249123286,-1.332707336,0.51771785,0,1.758483205,-0.520575575,0.126734036,-1.223887803,2.631107552,-0.174397579,-0.836303017,-0.132645695,0.359235304,-5.688611093,0.000419696,-0.389113681,0.263799739,-1.301293659,0.307777714,0,0.18246153,-0.007143701,-1.009637297,-0.902659481,0.346034511,1.261699356,-0.013992757,-0.274807103,-0.31909911,0.030480621,0.260383377,3.761518741,-0.628681463,2.062455705,1.690711448,1.129068947,0.025690606,0.057854515,-0.01093705,1.505743331,0.059650498,2.975630574,-0.173573341,-0.022336386
1572,18043,Indiana,Floyd,19.03525382,0.768624688,1.763483616,-0.272169158,1.120656579,0.011285126,0.279667576,-0.093458666,4.807914534,1.62806594,-6.568849577,-1.318163456,-0.458841256,0.804147925,-0.093348481,0.815437921,-0.079946495,-0.365058749,0.151133903,-0.17978761,-0.011844259,-0.020420585,0.041939236,0.25755285,0.884808835,1.082488444,0.729999838,-2.319635762,0.904750733,4.137967626,2.174033155,0.013692335,-0.12171331,-1.122813392,0.540227322,0,1.234379068,-0.564958868,0.183968762,-1.253350398,2.122304426,-0.077835969,-0.38873426,-0.175632726,0.469970459,-4.098626626,0.000384791,-0.32567626,0.219243781,-1.322226453,0.287360995,0,0.116694382,-0.006996668,-1.522608762,-0.676316671,0.327899651,1.136470288,-0.010622983,-0.273959463,-0.297802394,0.028653796,0.718996515,4.224476524,-0.395752314,2.542932165,1.591448261,0.869868674,0.032024208,0.050363852,-0.007958703,1.522373109,0.060117247,2.957226306,-0.154671353,-0.13926813
1573,18077,Indiana,Jefferson,17.23914177,0.513536623,1.572285908,-0.408861039,0.97418077,0.036004927,0.306559223,-0.106614274,5.10966171,1.570317123,-6.993480579,-1.329559682,-0.447225022,0.709710625,-0.075179262,0.822619171,-0.056547521,-0.187679106,0.151670382,-0.250450401,-0.014524287,-0.021338676,0.060854194,0.278514268,0.750164012,1.082488444,0.63276312,-1.709960208,0.934522774,3.920282891,2.271820338,0.014148669,0,-1.378519137,0.508714062,0,1.529429164,-0.54232203,0.188056957,-1.233987058,2.328244996,-0.187795523,0,-0.133873896,0.23251476,-4.381290531,0.000367776,-0.181806934,0.3591902,-1.285806751,0.344640656,0,0.245789609,-0.006675019,-1.19553557,-0.861740397,0.288235714,0.728969839,0,-0.538381105,-0.531758994,0.00736495,0.313316502,4.194580053,-0.407237332,2.289171967,1.775094778,0.307591284,0.0297871,0.034076429,-0.00587276,1.60845841,0.046953081,2.983648314,-0.343136905,-0.157655645
